business_id,cool,date,funny,review_id,stars,text,useful,user_id
wqFKBuphOcb7dQFB4VF4Vg,1,2015-04-08 21:25:53,1,WA-cgs35LUtZzQN7FpmehQ,5,"If your focus is great food, this place deserves nothing but a five. You do need to ignore limited parking and slightly dated decor, but the food is so good here that that's easy to do.

The pasta dishes are relatively large and hearty. I've never had the pizza, but I have watched regretfully as neighbouring tables chowed down.  Next time for sure!",1,OJhP1FxLQUhoVwQ73qzvVA
W2oirddcBFMGAyDBUAcOGw,0,2018-08-30 23:11:57,0,EcUct3m4F3u8-yDn4AXyFA,4,"The pizza and the pasta were really delicious. 
The kids loved it. 

The service was fast. 

I also had the cappuccino at the end and it really hit the spot!

Definitely will come back here whenever we are visiting Vaughan Mills.",0,ocpq5wWYbT68D7PSGXLtQg
-HlfeTND7PATNVduJ_35lA,0,2014-08-01 22:01:45,0,3K9ldzb8JoqoXZIubrtsmg,1,"Cheap sushi, especially for all you can eat. But I've had my order ""rejected"" from delivery because it's too busy in the restaurant... definitely not good enough to warrant that.",1,SCyRSAhifP65-2YwgHUqag
MIVw2q74xy140VpbR8jBWg,1,2011-06-11 06:25:19,2,EtwSolEGWXPmarXWMx0cxA,2,"bleh. i hate to be the one of those reviewers who gives low ratings amongst a sea of glowing reviews. 

we ordered their signature ""sloppi-jo"" ... 
you get two items -
1 --chile pork w/ egg and onions
2 -- flour tortilla

the idea behind the sloppi-jo is to take #1 and put it in #2. 
um... isn't that just a taco w/o cheese??? okay, there's an egg in it, but still. where's the bun in a real sloppy joe? it's not really sloppy at all.. in fact it's all nicely packed in that tortilla.

total is $6. ouch. for that price you could get... what 3 or 4 tacos??? 

we weren't blown away by the taste of it too... pork was way too oily
and the overall taste was ...as another yelper said, ""one dimensional"".

so... that being said.. i'm not sure why everyone's giving it 4/5 stars.
sure they have a super cute truck with a hot gal painted on it, but really ... looks should only go so far!",5,9akppeqi5dnaIqPyJ75aCw
xrBQKZbhJMCtaZxeJ0tzTQ,0,2013-05-31 02:38:46,0,0BfhdGimL1KND5A6nIVCEA,4,"Love that Bud Light and house sake are included in AYCE Sun-Wed. That, and pretty decent AYCE sushi for NLV makes it awesome!!! Yes, I do have a AYCE sushi in Vegas that I like better, but I live soooo much closer to this place..... An easy 4 stars in my book!  Fresh raw fish is my main criteria!",0,3p_OOcb0JBqIZpIayb-CUA
vdCO-FA2L86XpMazfYlnVw,1,2016-02-02 18:26:59,0,J4srJ82GD9bhXM472lCODg,5,"My pal and I came here the other day. This place has always looked intriguing but at the same time relatively intimidating (if you've never been inside before). Something that looks like a European Chalet in the middle of the city, come on you would be intrigued too!

Once inside, the European theme continued and my friend and I spent a few minutes admiring the decor. Menu is relatively extensive and as per the server (who guessed by the touristy look in our eyes that we'd never been before) advised that they are known throughout Ontario for their Wiener Schnitzel.

However, neither of us felt in the mood for that so we continued to explore the menu. I got a pierogi entree which was delicious, no question these are the real deal! Boiled, stuffed with potato and cheese and seasoned to perfection. Amazing!

My friend had Pork n pierogies and had absolutely no complaints. She enjoyed every bite!

Price point was very reasonable and you can't say they don't have an authentic atmosphere.

Really, this is a place to experience! Highly recommended!",3,_VtgrnnPVIE3ahJ2R8RW6Q
kne4oWWLq0FFHLA-gWuqoQ,1,2016-02-25 20:23:22,0,Y6vntcDamXxGQBAvi5iqkw,3,"First time to this location and it was ok. 
Customer service was nice they were friendly and outgoing. The food however, was missing a lot of flavor. Last time I came to daily dose (Scottsdale location) I ordered the eggs Benedict which I thought were pretty tasty. This time I ordered the turkey sausage omelette with house potatoes and fruit. The house potatoes definitely tasted frozen and some were half way cooked, which wasn't very pleasant. The omelette lacked a lot of flavor, it was extremely bland. I ordered  coffee and not bad (since I am the pickiest when it comes to coffee). My partner ordered a bacon burger and his too lacked a lot of seasoning.  

They have a small bar once you walk in and also have a patios to sit outdoors. Currently they are remodeling the frys next door so there's a lot of construction in that are (parking can be a hassle)

All in all daily dose is an ok place I would only stick to eggs Benedict from now on if i were to come back here.",3,bOsE3oqfD0TSiiJSUXF02A
YLqO9xm5s0KJ9JzWukAk8Q,0,2017-02-12 19:50:02,0,rNKQaxUal_xlI96hv5Ex0Q,5,"Once you know North and South (it will always be known as Joey's to me), you will never be able to go to a chain like Red Lobster again. Great food, friendly service, and a comfortable atmosphere. The BBQ sauce selection is a favorite for kids and adults and are complementary to smoked meats or French fries. I recommended the cornbread as an appetizer to share-it's a great deal at ~$2.",0,0x7f8ohJR4vIDGfZJqL8ow
T00dMi_gQdyQkE9GKJFVSQ,0,2018-10-26 08:53:40,0,D8bWYkYs4-HjBlNCcU0tng,2,"So I got the #6 combo. 2 chalupas and a taco. They got my order right but the food was lukewarm at best when I got home and I live less than .5 miles from this place.  My next complaint is why I have eaten a lot less at all taco bells in the last few years and that is the cheese. I could barely even find the cheese on my tacos, but they were over flowing with lettuce. Its really a shame because I think their taco meat is seasoned pretty good for fast food",0,R4zN9onPSbLqsXtcEySpeg
pV8MaX5BjVWJ_HpgogdfvA,0,2013-01-10 13:13:16,0,dBmx1fRUl3lx2_nnAljkug,5,"Excellent!  The best!  
Added note:  You can never really tell how good a haircut is until a few days to a few weeks later.  As time went by, I was even more impressed.  Seems strange to want to go all the way to Vegas just to get a haircut...!",0,mtcixXVjzpmlKMoX4qL7hw
pSQFynH1VxkfSmehRXlZWw,0,2013-05-14 16:44:17,0,7nXjozfbjGs53CqBEGCJgQ,5,"We have lived in Phoenix almost 8 years and been dying to try Bianco's but wait is always way too long.  Recently went to newly opened location and got in within an hour only because we wanted to sit inside (heating up in the valley).  Seating is limited so once it gets really hot, I suspect the wait might get a little longer.
OK the food: appetizer free because of the wait, nice touch, we had the anti-pasto which was not at all what we expected yet thouroughly delightful. Fresh beets, baby carrots, cheese, Sopprosetta, and fennel - very flavorful.  Pizza was good, the crust is really what makes it great, toppings were ok, my daughter prefers traditional pepperoni and sausage to the local schreiners sausage and supressetta (don't know how to spell).  Flourless chocolate cake with vanilla bean cream was an excellent end to a great meal.  This will probably not be a frequently visited restaurant due to the wait times but we will definately come back sooner than eight years.",1,ucFH9zp8U_wwqbVM7XOhxg
j0pppFcCeTnmBduZ30gGiA,0,2015-08-06 05:18:55,0,WeDv0H8mppV1dXBk4WbsqA,5,"Love this Cafe Rio! First of all, our dinner tonight was fast, fresh, delicious and affordable.  I've visited other locations previously and never wanted to return, but my husband talked me into tonight's visit and I couldn't be happier with our experience.  As a bonus, after a 700+ mile drive from San Francisco today, in my exhausted stupor, I forgot my purse and didn't realize it until we got home.  Even though the restaurant had closed a few minutes earlier at 10pm, a very nice lady answered my anxious call and reassured me that they had it, which was a great relief.  Five stars for awesome service? Good food, and awesome employees!",0,cMhtFt1tp5EdAlyWR4xc_g
l4x5FFzfiCFrGN0S-uZbBQ,2,2016-04-16 23:50:35,0,SkM_85k5Ob-v3dH8W_1vxg,4,Came here with a group of friends on a Saturday evening. The staff were very friendly and gave us a very good explanation of the menu options. We went for the paccheri and the seafood risotto..both were great options. The rose wine was a fine pairing..,2,R6TPmf9CSSn3ghW2jKr2mg
zJGtD3y-pAIGNId4codEEg,1,2014-06-08 21:33:08,0,D91DKTI6IINfs1g1lprcgw,3,"Otro is not Gallo Blanco.  Similar menu, but slightly different execution.  My friends and I argue about which we like.  I for one prefer the guacamole at Gallo to the more savory version here at Otro.  However, I think the cocktails are better here and it is much quieter which is great when I want to hear the company I'm with.  At Gallo, (particularly on flamenco nights) it can get a little too crowded to enjoy.  Here at Otro, the vibe is much more relaxed and they have more extensive entrees including mole offerings which you can't find at Gallo.  Definitely worth the trek if you haven't been yet.",2,S5dGv1vID1hoBZm2A9fK5g
rOqY1Vj8sQ6kL9XLVQRslw,0,2017-08-12 06:22:55,0,EKhRATATMQSUhoFZXnaFKQ,5,"Not only are these THE BEST cupcakes in Las Vegas, but the service and ownership here is phenomenal. I'm a medical rep and saved up my dozen punch card to use my free dozen for my own baby shower and the owner was so nice and accommodating she made me a CUSTOM order of dozen cupcakes for my free dozen. Any place would have just made you get the leftovers or whatever didn't cost them extra. She really went above and beyond. Made me feel very appreciated as a customer, and she definitely made a loyal customer out of me! I'll use them exclusively for clients in the future!",0,1_mpimJhpY2NOI-t7Wwk3Q
rMrymOj6RcBBddGuOjv_IQ,0,2016-02-01 23:21:07,0,0iqtmz7rJBi9Qxr9mfKrDg,3,"Old venue, but decent. The sound was okay for the concert I saw. The vendors and staff were friendly and helpful. Beer selection could have been better.",1,tXhscxwFTd-ayLTdPx_2yA
ONFRwi5zzcqDkFKkbF1Fgg,0,2009-05-22 23:03:18,0,VDr7_t_MfdWDbE19JfyHmQ,5,"This is hands down my all time favorite restaurant in Vegas. The food is excellent, try the calamari, you will never want to order it anywhere else again! The service is great. I go there so often the servers know my drink and appetizer order now!
You seriously can't go wrong with this restaurant.
Excellent Happy Hour specials (the best in town with $3 sangria & margaritas & half off appetizers) and great ambiance. If you are looking for a night out with friends, a romantic night with a date or a business dinner or lunch, La Madonna can meet all of your needs.
Oh and I havent tried their new Sunday Brunch yet, but I hear its also out of this world!",0,w3UMfW-XuIyKkgXEvK8N8g
hiceY83htPGn513-IcYWVA,0,2016-05-04 05:28:46,0,1kGzSPtfDBYpPsWXQ509dg,5,"I would wait in line forever to eat at The Proper Pig, which is great because there is definitely a wait. So worth everything!!",0,37hrGTTnFCSBdw9aAXcitQ
y5VwnNO5XakAifS7iFZLSA,0,2012-10-05 17:04:53,0,giEnsh8YMSR7F3dPZmXELQ,1,"I went to this salon for a hair cut and I asked for a Junior Stylist for $40.  I was booked in for an appointment and was happy with my hair cut.  When it came to the bill, they charged me $45, which was $5 more than the price 1) advertised on their board, 2) advertised in their brochure and 3) they told me when I inquired about a price.  When I protested, the lady told me that the price for a Junior Stylist was $40 to $45.  When I pointed out that the next level stylist was from $45-$50 and that a Junior Stylist was advertised for $40 flat), she then told me it was because I got a bob cut, which ""costs more money.""  How could a bob cut cost more money?  Furthermore, if it did, they should state that upfront.

No customer likes to robbed or cheated.  NEVER EVER GOING BACK.",2,nUMch2MhNxY56KgVq3fItg
vtO37k9heKKeS3jVhGaxgg,0,2017-07-23 16:59:00,0,6F2_t0g6IHyBW8vWO4CQ-Q,4,"First time & I loved it! I came for the Jill Scott concert last week & this place was perfect for an intimate show. The actual seats extend a bit, which is perfect for tall people like me. And It's pretty much impossible to purchase a bad seat, unless you end up behind one of the pillars. 

I'm sorry, but why in the world would this place sell such seats to people? I would have been pissed if that happened to be me.   

But back to the positives; the acoustics were AMAZING and the staff were friendly. Beware, there's not much in the concessions, just drinks and chips. So don't come hungry like I did. 

Overall I had a great time & I can't wait to return to Toronto for the next show.",0,DUEdblSXOHgiKbJTxjuHbA
Gy7E8-yB5uPngvMkVa5hXQ,0,2018-01-05 03:52:53,0,YCwCQUivV1y2mbOmujlM4Q,5,"if you are looking for a great place and  an artist someone who dedicates on your needs for your beauty, this place is the place to be . she consults what customers wants and recommands what will be good match for you. she uses really good products and i am her regular. i have had my lashes done almost a month ago and still looks fresh. thanks sofia !",0,vKI8zC7ITqSasfqJblxehw
jLxeBgWhLRbII2ACkgH1Sg,0,2017-02-19 22:57:14,0,Gns2_sOr7Icg7x92kiX5Mw,5,"Got the Paris Crepe which was ham, Swiss and a fried egg on top. So good! The iced white mocha was good too :) all came up to about $13 so it's reasonable priced. Can't wait to try the pastries next time!",0,-qVp8jEndaIU20g58ixeaQ
fhoFsFK6TqJOEo30LtXeDA,0,2017-08-22 05:03:51,0,8cNeu8duBVaE7_0uXFUC3w,3,"The first time we came here was when they first opened. We loved it! (Especially their white sauce) but today, it was a little different. Idk if it's because it's not as busy anymore but their meat doesn't taste as fresh. As I was biting into a few bites, I would encounter a very dry hard piece. The flavor is still there though so I still finished my small platter. 
I'm totally down to give it another try (3rd time's the charm).",1,M4tyqwsqBRXKAasRrFAD7w
qO_nFskODvrG9O8SNdUY7g,0,2018-09-01 00:55:37,0,XBExluNIDYBc3FHmBLwBsA,5,So good 5 stars they are pretty quik good was great hone to it a couple of times all have my standards delious,0,rkSI9j2dLaLfy5pOj1oshA
zcFP7ObRK5vVUoLol8anng,1,2011-11-12 17:52:18,0,ynf3flSlsYOr29cKIFKtWA,4,"i love riding subways and busses and you don't realize how convenient public transit is until you move to a place that is car centric like me.

Its relatively clean and appears to run mostly on time - compared to SF Muni which always under construction and delayed.

I was able to go most places and with bixi in the warmer months - how great is that.",3,VSbOAu9bmctgDe_HRiMgEA
MpmFFw0GE_2iRFPdsRpJbA,1,2010-03-08 05:01:38,2,VtY1QoHHm7FUvRbMn14nXg,5,"Words can't describe how amazing XS is.  it has never failed to amaze me with the crowd, music, and elegant atmosphere.  Best club in vegas hands down.  Possibly the best in the world!",2,JC57IMIWG6-8yWUpKTAUXw
u_8cVZyxh0J468zEZUjNDQ,0,2015-09-05 02:22:04,0,TGTbJn5OUl3jsKY7zYjLsQ,3,"Great location, right on the middle of the strip in front of PH, good price point, and good product. Would be 5 stars if it wasn't for the rude employee who served us.",0,2WxZ4oY8dFoiudammKO1Zw
0d31NEyTFbx2_J_56DP-JA,0,2018-03-23 16:33:27,0,RIRqIF57iAYs2b1qma4nIg,5,"Amazing coffee and tea house. Everything we've tried there has been perfect. From the lemon raspberry scone to the coconut cold brew coffee. The owners are very nice and helpful if you want to try something new. Great meeting environment also, they'll reserve you a table!",0,4lZDJ8BC0yzTKq72OafffQ
-ucQnELMVRIUOi3-Kv5r0Q,1,2010-12-22 21:55:26,1,C0vz0qpD789aS_0QB1Xvbg,4,"Took us a while to get there, even after plotting it in Android's GPS Google Map.  My guess is the place hasn't been there for a long while?  The number doesn't register.

That aside, it's a nice place to visit.  Travis was very friendly, approachable, and still willing to chat with us even after learning that we're not from the area.

One suggestion: might want to put a sign by the driveway/entrance.  I missed the turn in and had to go around.

I couldn't check in on FB, but glad it's on there now.  Maybe I'll rent a bike next time I'm in Vegas. :)",2,645fNiXDB8yqLnsxb9t-Ew
8MWiywu09bhLWIpzVaD4gw,1,2018-10-31 20:11:11,1,Eez85Bshrhm1i0XvunBUXw,3,"Saturday morning brunch, stopped in and was given a 20 minute wait for four people. Not too bad, so settled in the waiting/seating area outside while our name was called.

Place is relatively small and has a homely feel to it; separate rooms of diners and the kitchen in the middle. Menu has both your regular breakfast options, as well as some interesting takes. Went for the Banana Oatmeal Pancakes ($9) to go along with a coffee ($2.50). Coffee comes out first, served hot and with a decent amount of strength. Food is given a bit later (crowds are tough) - pancakes are cut up in order to fit the plate and topped with powdered sugar and fruit. The oatmeal sued to make the pancakes has an odd flavor profile, much different than normal pancake batter. The maple syrup definitely helped (as well as the pears). Not a fan of powdered sugar.

Service is friendly despite the influx of people (that did not wane our entire time there). Cash only sucks, yet keeps the prices down.",2,uDBnapEGywTQ0ovaCu7Orw
iCQpiavjjPzJ5_3gPD5Ebg,2,2017-11-26 06:50:33,2,_nqqmV8kACZ5BI5e4Y1lqA,2,"Overhyped and definitely overpriced. If you like waiting in line to get ho-hum pizza that's barely a cut above the stuff you would find in a high school cafeteria this is a great place. Like garlic? I hope you do because this place seems to have a serious garlic obsession. But beyond that it's just ordinary but strip priced pizza that's really nothing special. If you're stuck on the strip and don't know where else to go and you're craving a slice this will work. But if you have the time to go anywhere else, skip the line and do so. Definitely not impressed.",3,HEvyblFw4I-UsMqgPGYY_Q
V0iYi5OjdRcz82m95jV7vQ,0,2017-09-29 21:02:58,0,bZ_oYah7QTxhyLAZPqQZYQ,5,I have made the rounds through most of Charlotte's bakeries but Renaissance is my new favorite. You can't beat the quality and authenticity of their items. Not to mention the adorable french accent. Most other places are cookie cutter American take on french. Their  macaron is just one of their stand outs. I wish I could remember the actual name of the golden raisin pastry but it was amazing. Merci!,0,uuKOfhxXHZo8J-kLdQmNiA
TJt1W9haRm2DKuoZLQ69yA,0,2014-09-08 17:29:24,0,uMqxjv4zDATL-p_QmsvUUQ,5,"Unique. Beautiful terrasse. Great vegetarian chili. Lots of nice hot sauces. Tapacio was great with the chili. Can be crowded. Don't go if you're in a rush. Great reputation for coffee, but didn't try any.",0,TCf3Qt9yyaU6kYERVTcBWw
I-SRnzhQb0WU-2HrZ8u3qA,0,2018-09-07 20:47:43,0,RgzN6CeRx9T4bcHOXkDYgQ,5,"Delicious, Light, and Healthy. Food presentation was great. Employees were friendly. Great price for the amount of food you receive.",0,aFZDjzzEFpa8PpOlDgXsSA
bXDgGJrYEaOVQ7oDQWiNHw,0,2016-04-24 19:15:03,0,P3AhiJNhyu2PQ-P4lZ4b7Q,5,"Locked my keys in the car last night and AZ Locksmith was out in 1/2 hour this morning to get me back on the road again. Speedy, efficient, nice guy, and fairly priced. What more could you ask for?",0,8Ozsp54C09lc_G8mTgmS5g
micICxe_PKxnPERTZr0xDQ,0,2016-04-13 01:21:26,0,aKD3UM1q50eoS1ysnH7Wqg,5,Called on a Monday and they had a tech out to take a look at my garage door the same day. Our door was  cracked in a few places. We decided on replacing the door completely and had it done the next day. Service was quick and our technician Ozzy was great. Easy process start to finish.,0,5cvgMMukN4pxv0rlKfGvdA
DRa0-I6FuPmK62zvqrqQ4w,0,2013-05-01 14:25:07,0,6_jtYvYZtAB0aV8nSVJZAA,3,"Been here twice, once for an inspection and new tires, another time for an oil change and tire rotation. The staff are courteous if not exactly cheerful, the place is clean and it has a decent waiting area from which you can see inside the shop (could be good if you're watching what's happening to your car, or bad if a visit to the repair shop for you is kinda like going to the dentist - a painful wait to find out just how much money it will cost you). 

With the tire rotation, I just managed to drive back onto Independence when it became clear the car is not driving in a straight line anymore. Back I go: Apparently the tires were worn out in a way that didn't allow for rotating them anymore. They hadn't noticed that before. 

After my 30 dollar oil change, I got a quote for another half dozen repairs that according to them needed to be done and would have totalled close to 1000 dollars. Thankful for the pointers, but since I was having no car trouble, a three page quote of stuff that ""needs"" to be done seems like they're trying hard to squeeze money out of me. Although to be fair, I am no expert on cars, so I can't say too much on how fair their quote was.

The inspection and tire change was fine, except for the wait. They said getting the tires would take 45 minutes. It ended up taking them 1.5 hours, and with changing them, the inspection and various wait times in between, I spent over three hours at the shop. 

Lastly, I am a AAA member, which should give you 10 percent off labor at AAA car care centers. I asked if they needed to see my AAA card, they said no. No discount applied. I had to ask right-out for the discount on the labor costs before they granted it. 

I came here for the credibility and fairness that I hoped the AAA name would guarantee, but I think I'll now give somewhere else a try.",4,up-mcezRNykPU1RvfNFt0w
agxkmEg9ziET-_CUlBrT2w,1,2017-03-10 02:09:23,1,Zmc7xjOxxMqYGZ3NVHzsSA,3,"The only complaint I have that the portions of the fries are way too large, which makes them too expensive, $2.89 small, 3.89 regular, and 5.09 for a large fry! Secondly, the carbs in the fries are respectively 72 small,131 regular, and 181 for large. Whereas McDonalds carbs  in their  fries has 29 small, 48 med and 63 large. What worries me the average customer buys a regular fry, goes home and eats it unaware he has eaten 4 orders of small fries!",1,YAF6KqLMtt_9uoJi6QlCYw
fwYtVfx-RbpZkph9BxOVFA,0,2011-07-28 16:14:16,4,vefBMC37_FtVXA6gdGcRKg,1,"This place is horrible.  The music is bad, drinks are overpriced, and the people want to be country, but live in the city.",1,ZaozDhHxWIyq_q4LwBCgfw
0W4lkclzZThpx3V65bVgig,0,2010-01-18 22:34:45,1,26jthONTnWEuxmOZoCm6Wg,2,"The line-up for this place is ridiculous.  And for what?  Dried meat on a dry rye bread with a slap of mustard.  Seriously, the hype for this place is greater than their food.  

The place is crowded and the decor is a little gross.  Their food comes fast and sloppy but cheap in price it is!  But if you want authentic Montreal smoked meat, I suppose this is the place!  Do yourself a favour though, take it to go; go back home or to your hotel room and have it on really nice bread with all of your favourite fixin's.  And if you take it to go, you can surpass the always ridiculous line-up.",2,9ZKA2s6qJqRBhwfquVqwzg
tbMIW8GSCBgpYOfKlaQXSg,0,2017-08-11 00:44:05,0,E_iDIF8MJH3_0iqUYikqqw,5,"I love this place for concerts! I headed to Blossom this summer for a concert after not having been here for a number of years and remembered how much I enjoy the venue! 

There is something awesome about listening to great music while sitting on the lawn on a beautiful summer night! Jack Johnson was amazing to hear of course, but the experience was also great. I love that Blossom is right in the middle of Cuyahoga Falls so you can take a scenic drive before the show. 

The traffic can be rough, but we often wait at the car for a while to make it go smoother. Getting to restrooms and concessions is easy and the quality of sounds is good. 

I plan to keep an eye on the concert schedule here from now on!",0,WJfsYXAgwEo6Wkpuqjmqnw
xmACMUEsW5iUHnE-a4JH6w,1,2018-08-29 17:25:32,0,B1TAgIimfe_0PIzIc2uwJQ,5,"Ted Byers is a fantastic dentist. He assisted me in putting crowns on both of my back molars. He was through, explained everything very clearly, and answered all my questions with a heart felt bedside manner not usually felt from a dentist. I would reccomend Dr. Byers to any one who is seeking any form if dental care.",0,QLBWl98rdYIdny_vQ6king
eDlgbI0Qg_mmI-Osvci0gw,0,2017-07-28 05:08:01,0,_QjKTmOMjPI3ZPkkvaPKXg,5,I had a really good experience going back to Sapporo and enjoying the dinner with my family and kids on the right kind of table this time. The chef was so amazing and made my sons birthday extra special. Thank you for making the efforts to bring us back to Sapporo.,0,YGHvVhlM0qmKeYIPPr9oqA
WlBvw6R1Qe2yIaZp-2ilZA,2,2014-11-11 01:50:13,3,ciL6pTuRmEzP14FNRfGlow,2,"We originally went waaaaaaaaaaaaaay out here because of a Groupon. The Tapas were AMAZING and thoroughly enjoyable.

Of course, they got rid of Tapas and went with a new ""Mexican"" menu...because if there's one thing Las Vegas needs more of in the dining scene it's less diversity and more Mexican food. Everything sounded great, but every single thing we ate felt like it was missing one ingredient. They tried to get all ""artsy-fartsy"" with the menu and it turned into SWING AND A MISS. 

The first batch of chips we had was not just ""salty"" it was more like OH MY GOD, HOW CAN ANY HUMAN BEING PUT AN ENTIRE ROMAN CENTURION MONTH'S WORTH OF SALT ON ONE BASKET OF CHIPS?!?!?

The head waitress was adorable and very wonderful. She's the only reason they get two stars.

If you're the owner of this place, GETTING RID OF TAPAS WAS A HORRIBLE IDEA!

Feel free to let us know when you reinstate it, then we'll happily give you more of our money.",7,yExLpVbCfVqVixYwzMaeZw
C74ViML3zx1akYVafLaiXQ,0,2015-01-04 01:39:31,0,uVbKBLtG2zVdEmWGWWCl3g,1,This used to be one of my favorite places to eat. Not any more. Food was mediocre. Bathrooms were nasty. Waitress didn't want to wait on us. Not once did she come to our table to ask how we were doing or refill our drinks. We stopped her to get refills she acted like it was the end of the world. Very rude. Her tip reflected her service. Notta!!! Will I go back? No.,0,WmQxY7siaI6jBZadIUmtwA
j355XjMOiu4WN14dfe3eyw,0,2015-06-21 02:59:16,0,UBJARE2Quc63E_D9l8EYgA,3,"Seriously when you call and offer free soda for being 30 min late and show up an hour and half late, I have no words. The food is great but the kids making and delivering need a little work ethic shot to fix this flaw in the business.  

Please do not let this business go to the wayside.  Just provide quality service that patrons can rely on.

The only thing that saved this was the fantastic pizza and free cannollis.",1,fesKc8Jw3Mwb-vHwB9RouQ
aRIZPbrHwnM04TTXLYrFMg,0,2016-08-06 22:48:50,0,66AZnVN680oaYYLV8TZ6Pg,5,"We dined here twice in our week in Madison.

5* food, 5* service and 5* decor.

Thank you, Kenny, for helping me out with my numerous special requests.

Monday night, we enjoyed a half priced bottle of wine: Super Tuscan Luce Della Vite Lucente 2013, a Merlot/Sangiovese.

I highly recommend the smoked salmon bruschetta.  The other bruschettas I tried (brie/apples, tomatillo and Mediterranean) were fine but not as WOW as the salmon.

I loved the spinach salad with strawberries, goat cheese, granola. Best part was the orange &apricot vinaigrette, which I ordered on the side.  Best dressing I've had in a while.  I did hold the fried parsnips that were supposed to come with the salad.

The cheese plate is exceptional.  Comes with grapes, olives and other goodies. The blue cheese was my favorite.

Dessert menu could use an overhaul.  The gluten-free biscuit that comes with the peach cobbler is so vile, I wouldn't want to have it even if I needed GF.  To be fair, the waitress Jennifer was trying to hint that if I'm not GF, I might want to try a different dessert.  But I wasn't expecting the biscuit to be THAT bad.  The peach part of the cobbler is delicious.  Why can't they offer it with a normal crumb topping for the rest of us who don't need GF?  And wouldn't the GF diners prefer small crumbs of the GF topping rather than the huge, dry biscuit?

My criticism of the bread pudding is entirely unfair, since I ordered the ice cream in a separate bowl and it probably would have been fine with the ice cream dumped on top. However, it still would probably be better if the bread pudding had raisins or pineapple chunks (or both!) for both flavor and texture.  Without the ice cream, the bread pudding definitely needed something. Hey, this is Wisconsin and they serve everything with dairy and dairy with everything.",0,bKVoDedXW_B6i4-lL6-YDQ
CdToTYphxVWWkIpUoUWxWg,0,2016-06-12 15:56:36,0,nc2eADe2Y0k-bkkOn5REqw,4,This is probably the best walk in clinic I've been to in years.  The downside is the wait times but overall the service has been exemplary.  Receptionists have been courteous and efficient.  The doctors have been very professional and more thorough than my family doctor.,0,bVflLUEn1sjyU7syFPGppg
Oq21JMR3Y1N0cQhaEGCSUA,1,2015-01-06 15:23:16,1,DMFYWH0FRizH9IYaNKwf-A,1,"horrible..first time french tips not right size two different thumb nails..nd middle finger nails..really bad job ..second time a guy did them nd literally filed open the sides of my fingers..both times ive tipped 5 bucks smh regret..my nail breaks... same lady as the first time i ask for a mani she gives me one right after she paints my nails and gets a was cloth for mani nd fucks up the paint on my thumb nd sees it she did not fix it!!!!!!!! wtf took 3 bucks off my bill...she does not care about her work..i would never leave unfinished...so fuck that place im never going back.......



last but not least she put a cracked nail on me when i was going there for a broken nail so she tried to pull it off super glued dumb shit then she cuts it off nd glues the next one over it...

i will never ever go back...ps towel marks left in thumb nail...nd the woorrssttt mani in life..thanks nail gardens..",2,bcYrhUyfxVQgIGjyoLvtvw
yU34swtpTS8-SMjeLIEFcQ,0,2017-04-10 03:38:31,0,5AdTPSBflzoOs6EAgUcanw,5,Came in here yesterday for lunch after a good workout. Was very impressed by the clean quaint atmosphere. Their combo plate was amazing and perfectly portioned for my husband and I! Fast service and reasonable pricing. The food was delicious. Will definitely be stopping in again to fill up:),0,1zhySrwxXfwxe8cz7VpqKw
LUZ94dZpgCmBGyNH52S7lg,0,2018-02-17 02:20:32,0,-M05GjI0Z9MmzYDkbTImpQ,2,"Waitstaff good, gave space and not too aggressive. Atmosphere the best thing about this place if you get a table inside toward the bar. Food quality - unimpressive and uninspiring. Korean steamed buns came on stiff cold slider rolls. Ceviche lacked tomato, wantons stale. Mushrooms slightly watery, just okay. Willing to spend money, but this place isn't worth the price.",0,M_wjPLcIY2LcCLMLLwT7Og
lsAe6PMRTVGtaBqw3zKlMQ,3,2015-09-01 23:42:08,6,I8ouAKPs3ttx44oDmi3k1g,5,"This morning 9-1-15 around 9AM I noticed that one of my tires was starting to come apart and some of the rubber inside was bulging out (no bueno!!!) so I pulled into this Wal-Mart and drove directly in front of one of the bays and parked. 

A red-haired gal about my age (nunya bizness) came out and I told her what I needed.  I gave her the keys and off to work I went.  In about 4 hours she called me and let me know that my car was ready.  $387.53 for 4 new tires and an oil change.  Not bad! 

I went and picked up my car and it does, indeed, have new tires on it.  Did they change the oil?  I dunno.  I don't know shit about cars, honestly.  But I like to think they did.  It helps me sleep better at night.",3,VigsAph76fP7pechJ743EA
6VJXyeJd_tJU2MrryUjNTg,0,2017-07-24 20:55:59,0,qJQBOUFIiNqYE4jJcdtEWA,5,"Probably the best price you'll find in Toronto for an eye exam, and Dr. Teitel himself is great - knowledgable and very easy to talk to, with a good sense of humour. Would 100% recommend to anyone in need of an eye exam, but who can't afford to pay an arm and a leg for it.",0,vNZtMxacE_HaXPliy9CNxA
